,Model,Make,Year,Views Per Day 7,Views Per Day,Views Per Day 1,Views Per Day 2,Views Per Day 3,Views Per Day 4,Views Per Day 5,Views Per Day 6,Views,Days Online
7990,2 Series,BMW,2014.0,0.0,5.0,11.57312252964427,22.0,0.0,11.363636363636363,0.0,0.0,29.75,106.98697916666666
2532,X1,BMW,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,265.2631578947368,28.875,29.75,93.64809027777778
7937,500L,Fiat,2016.0,0.0,9.4,17.666666666666668,30.0,17.333333333333332,13.2,0.0,0.0,29.75,101.20833333333333
7282,Micra,Nissan,1990.0,0.0,6.405405405405405,0.0,0.0,0.0,0.0,0.0,0.0,29.624999999999996,119.0
5202,Sportage,KIA,2015.0,0.0,89.0,24.666666666666668,0.0,0.0,0.0,0.0,0.0,29.624999999999996,92.75
2963,Duster,Dacia,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,29.624999999999996,89.25
7950,Allroad,Mazda,2017.0,0.0,3.3846153846153846,3.235294117647059,0.0,3.1904761904761907,3.0869565217391304,0.0,0.0,29.624999999999996,151.375
7879,Primastar,Nissan,2010.0,0.0,16.0,9.11111111111111,0.0,0.0,6.066666666666666,0.0,0.0,29.624999999999996,111.125
7903,COUNTRYMAN,MINI,2013.0,0.0,14.0,11.5,9.666666666666666,59.99999999999999,47.0,0.0,0.0,29.624999999999996,96.76041666666666
8092,V-Class,Mercedes-Benz,2015.0,0.0,0.0,78.66666666666667,0.0,0.0,0.0,0.0,0.0,29.5,89.25
6402,RX450h,Lexus,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,29.5,88.375
8261,LS,Lexus,2003.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0,0.0,29.5,87.5
2825,Caddy,Volkswagen,2017.0,0.0,3.219178082191781,0.0,0.0,0.0,0.0,0.0,0.0,29.375,150.5
1207,A5,Audi,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,29.375,87.5
7802,S6,Audi,2019.0,0.0,42.5,24.833333333333332,0.0,0.0,0.0,0.0,0.0,29.25,93.625
4606,Q3,Audi,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,29.25,87.5
2380,Megane,Renault,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,140.0,29.25,88.08333333333334
7759,2,Mazda,2005.0,0.0,94.0,50.0,0.0,89.0,0.0,0.0,0.0,29.125,89.25
7842,C 200,Mercedes-Benz,2015.0,0.0,24.333333333333332,38.0,31.0,77.53846153846155,34.0,0.0,0.0,29.125,92.78645833333334
5552,X4,BMW,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,94.73684210526316,79.0,29.125,89.06770833333334
7888,E220,Mercedes-Benz,2017.0,0.0,30.0,14.333333333333334,13.25,11.0,0.0,0.0,0.0,29.125,100.625
8028,C4 GRAND PICASSO,Citroen,2007.0,0.0,44.57142857142857,17.0,16.6,0.0,23.0,0.0,0.0,29.125,97.38020833333334
8307,Toledo,SEAT,2003.0,0.0,0.0,0.0,0.0,118.28571428571428,81.5,0.0,0.0,29.000000000000004,88.88541666666666
4391,Grand Scenic,Renault,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,10.666666666666666,12.363636363636363,29.000000000000004,104.125
4376,XC60,Volvo,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.33333333333333,29.000000000000004,89.25
4456,B-MAX,Ford,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.38311019567456,28.875,87.51002604166666
8173,V70,Volvo,2007.0,0.0,0.0,54.0,0.0,35.4,0.0,0.0,0.0,28.875,91.875
4634,Passat,Volkswagen,2002.0,0.0,2.8518518518518516,0.0,0.0,0.0,0.0,0.0,0.0,28.875,157.5
4409,Berlingo,Citroen,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2,0.0,28.875,91.0
8299,Daily,Iveco,2013.0,0.0,0.0,0.0,0.0,100.0,43.666666666666664,0.0,0.0,28.875,90.125
2776,Pulsar,Nissan,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,13.636363636363637,28.875,100.625
7838,E-Class,Mercedes-Benz,1999.0,0.0,197.33333333333334,55.0,35.5,37.89473684210527,0.0,0.0,0.0,28.749999999999996,90.27083333333334
8013,Trevi,Lancia,1981.0,0.0,36.92307692307693,17.666666666666668,12.0,0.0,9.7,0.0,0.0,28.749999999999996,102.84895833333333
7997,Giulietta,Alfa Romeo,2015.0,0.0,72.0,27.0,23.75,0.0,162.0,0.0,0.0,28.749999999999996,93.22395833333334
3213,Sandero Stepway,Dacia,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,9.705882352941176,16.0,28.625,105.0
3355,Partner,Peugeot,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,12.875,28.625,96.25
7719,Daimler,Jaguar,2002.0,0.0,10.3,18.0,0.0,0.0,36.0,0.0,0.0,28.625,99.75
7757,GS Hybrid,Lexus,2014.0,0.0,18.8,13.11111111111111,0.0,0.0,192.0,0.0,0.0,28.5,98.94791666666666
2026,Leon,SEAT,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,617.1428571428571,213.0,28.5,87.52126736111111
7715,428,AC,1950.0,0.0,7.428571428571429,6.833333333333333,0.0,0.0,0.0,0.0,0.0,28.375,114.625
2341,3-Series,BMW,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,242.39999999999998,28.375,88.73958333333334
7304,Bravo,Fiat,2011.0,0.0,28.375,0.0,0.0,0.0,0.0,0.0,0.0,28.375,93.625
7696,Berlingo Multispace,Citroen,2017.0,0.0,16.2,17.142857142857142,48.0,24.338028169014084,4.75,0.0,0.0,28.375,100.38802083333334
8349,Civic,Honda,2021.0,0.0,0.0,0.0,0.0,0.0,15.133333333333333,0.0,0.0,28.375,99.75
7859,Doblo,Fiat,2018.0,0.0,4.928571428571429,12.0,10.333333333333334,7.833333333333333,7.0,0.0,0.0,28.375,115.5
8165,Hilux,Toyota,2010.0,0.0,0.0,103.05882352941175,153.0,0.0,0.0,0.0,0.0,28.25,88.11979166666666
7963,NOTE,Nissan,2009.0,0.0,6.833333333333333,5.2,0.0,4.642857142857143,4.25,0.0,0.0,28.25,126.875
2751,Kadjar,Renault,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.21591948764868,28.125000000000004,87.95329861111111
602,S-Class,Mercedes-Benz,2011.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,86.64444444444445
2918,Ranger,Ford,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,74.66666666666667,0.0,28.0,89.25
603,XC40,Volvo,2019.0,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,87.35416666666666
7316,Fox,Volkswagen,2009.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,28.0,121.625
604,C 200,Mercedes-Benz,2008.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,86.64687500000001
3089,A5,Audi,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,147.1340206185567,0.0,27.875,87.951171875
7970,Ix20,Hyundai,2014.0,0.0,24.63157894736842,13.927461139896375,20.727272727272727,19.82608695652174,36.0,0.0,0.0,27.875,95.35677083333334
8268,Stream,Honda,2012.0,0.0,0.0,0.0,0.0,32.666666666666664,104.0,0.0,0.0,27.75,92.09375
4265,COUNTRYMAN,MINI,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5,34.75,27.75,91.875
7771,3000 Series,Foden,2002.0,0.0,22.75,13.625,0.0,22.0,0.0,0.0,0.0,27.75,98.0
5999,Transit,Ford,2005.0,0.0,2.5113636363636362,0.0,0.0,0.0,0.0,0.0,0.0,27.625,163.625
7983,Golf Plus,Volkswagen,2014.0,0.0,33.0,28.363636363636363,17.5,10.8,10.142857142857142,0.0,0.0,27.375,100.55208333333334
2123,4-Series,BMW,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.32786885245903,27.375,87.73697916666666
7856,206,Peugeot,2000.0,0.0,76.36363636363636,29.8,0.0,0.0,0.0,0.0,0.0,27.375,91.80208333333334
7325,Venga,KIA,2014.0,0.0,2.380434782608696,0.0,0.0,0.0,0.0,0.0,0.0,27.375,167.125
6079,Cooper,MINI,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,34.0,27.25,91.875
3552,Impreza,Subaru,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,99.0,27.25,88.39930555555554
7890,A1,Opel,2008.0,0.0,3.5294117647058822,3.4761904761904763,3.4545454545454546,12.0,0.0,0.0,0.0,27.25,139.78125
3060,Yeti,Skoda,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,159.27272727272728,72.5,27.25,88.77604166666666
8350,Amarok,Volkswagen,2015.0,0.0,0.0,0.0,0.0,0.0,108.5,0.0,0.0,27.125,88.375
1135,QASHQAI,Nissan,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,18.285714285714285,27.0,97.125
3583,Corsa,Vauxhall,2015.0,0.0,2.88,0.0,0.0,0.0,0.0,0.0,0.0,27.0,152.25
8351,Kombi,Volkswagen,2017.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,27.0,89.25
7911,Dacia,Dacia,2017.0,0.0,17.666666666666668,24.5,20.666666666666668,25.71428571428571,18.5,0.0,0.0,27.0,95.88541666666666
7860,Agila,Opel,2011.0,0.0,22.666666666666668,0.0,58.0,22.5,0.0,0.0,0.0,27.0,93.625
942,QASHQAI,Nissan,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,39.666666666666664,24.0,26.875,92.75
2462,3-Series,BMW,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,97.64948453608247,26.875,88.826171875
4190,Note,Nissan,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,77.0,26.75,89.03125
7336,Countryman,Mini,2016.0,0.0,30.571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,26.75,92.75
8024,Scudo,Fiat,2014.0,0.0,20.0,12.5,10.6,41.0,18.0,0.0,0.0,26.625,98.65625
2984,KA,Ford,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,26.5,87.5
2674,Tarraco,SEAT,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4,0.0,26.5,91.0
6884,Insight,Honda,2012.0,0.0,2.6049382716049383,0.0,0.0,0.0,0.0,0.0,0.0,26.375,157.5
8352,C63 Amg Auto,Mercedes-Benz,2012.0,0.0,0.0,0.0,0.0,0.0,337.6,0.0,0.0,26.375,87.171875
8044,Landcruiser,Toyota,201.0,0.0,48.0,14.0,12.8,34.0,18.0,0.0,0.0,26.25,98.03645833333334
7959,Crossland X Se Ecotec S/S,Vauxhall,2018.0,0.0,41.0,32.0,0.0,19.4,40.0,0.0,0.0,26.25,93.625
5676,I10,Hyundai,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,26.25,99.75
2453,C-Class,Mercedes-Benz,2004.0,0.0,2.8767123287671232,0.0,0.0,0.0,0.0,0.0,0.0,26.25,150.5
605,407,Peugeot,2008.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25,86.65234375
7750,Korando,Ssangyong,2016.0,0.0,9.7,8.071428571428571,0.0,0.0,0.0,0.0,0.0,26.25,107.625
8398,Viano,Mercedes-Benz,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.6666666666667,26.125,87.28125
7867,S3,Audi,2010.0,0.0,33.5,22.333333333333332,42.46153846153847,0.0,52.0,0.0,0.0,26.125,92.34895833333334
7353,Stream,Honda,2002.0,0.0,104.5,0.0,0.0,0.0,0.0,0.0,0.0,26.125,88.375
6065,500,Fiat,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,26.0,90.125
8034,NV300,Nissan,2017.0,0.0,12.0,7.4,7.333333333333333,6.222222222222222,5.545454545454546,0.0,0.0,26.0,114.47916666666667
1941,Captur,Renault,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,52.8,25.333333333333332,26.0,91.4375
4508,CT,Lexus,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,25.875,89.25
7433,GLA,Mercedes-Benz,2020.0,0.0,93.0,0.0,0.0,0.0,21.0,0.0,0.0,25.875,89.25
4155,Juke,Nissan,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,32.75,25.0,25.75,92.75
5444,Carens,Kia,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,68.66666666666667,0.0,25.75,89.25
7919,Dispatch,Citroen,2012.0,0.0,3.923076923076923,4.176470588235294,0.0,0.0,3.608695652173913,0.0,0.0,25.625,133.0
1602,Kuga,Ford,2019.0,0.0,0.8836206896551724,0.0,0.0,0.0,0.0,0.0,0.0,25.625,289.625
1806,Leon,SEAT,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,51.25,0.0,25.625,90.125
8353,130,Fiat,2011.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,25.5,87.5
3251,XF,Jaguar,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.5,25.375,88.375
8354,Mustang,Ford,2001.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,25.25,87.5
3931,Vito,Mercedes-Benz,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,0.0,25.25,90.125
4467,2 Series,BMW,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,25.125,0.0,25.125,93.625
5216,Xc90,Volvo,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.4,25.125,86.98958333333334
2507,Juke,Nissan,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,67.5,25.125,88.77604166666666
7917,Captiva,Chevrolet,2008.0,0.0,4.0,3.8823529411764706,0.0,0.0,3.5652173913043477,0.0,0.0,25.0,133.0
3307,Swift,Suzuki,2015.0,0.0,0.8620689655172413,0.0,0.0,0.0,0.0,0.0,0.0,25.0,289.625
7920,230,Mercedes-Benz,1982.0,0.0,5.666666666666667,5.153846153846154,0.0,0.0,4.315789473684211,0.0,0.0,25.0,122.5
4988,B-Class,Mercedes-Benz,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,47.0,25.0,90.125
1217,Polo,Volkswagen,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,14.214285714285714,0.0,24.875,98.875
7391,GLA,Mercedes-Benz,2014.0,0.0,66.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,24.875,89.25
1598,Clio,Renault,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,434.71698113207543,91.5,24.875,88.40720486111111
8355,GS,Lexus,2009.0,0.0,0.0,0.0,0.0,0.0,318.4,0.0,0.0,24.875,87.171875
8214,Dyna,Toyota,2010.0,0.0,0.0,0.0,79.63636363636364,31.25,0.0,0.0,0.0,24.75,90.92708333333334
8184,B-MAX,Ford,2017.0,0.0,0.0,60.0,40.0,15.0,11.166666666666666,0.0,0.0,24.625,96.6875
4762,Santa-FE,Hyundai,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.142857142857142,24.625,92.75
8269,Rapide,Aston Martin,2013.0,0.0,0.0,0.0,0.0,361.84615384615387,0.0,0.0,0.0,24.5,87.09895833333334
8161,Kangoo,Renault,2005.0,0.0,0.0,26.666666666666668,0.0,0.0,12.88888888888889,0.0,0.0,24.5,97.125
7922,C3,Citroen,2016.0,0.0,51.0,20.6,0.0,21.0,0.0,0.0,0.0,24.5,93.625
7887,Allroad,Mazda,2011.0,0.0,6.1,31.636363636363637,21.0,0.0,9.142857142857142,0.0,0.0,24.5,104.05208333333333
606,Polo,Volkswagen,2006.0,1366.7796610169491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,86.64292534722222
7396,Relay,Citroen,2014.0,0.0,10.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,24.5,102.375
1927,Rangerover,Land Rover,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,24.375,89.25
4824,DS5,Citroen,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,97.5,0.0,24.375,88.375
4671,Kangoo,Renault,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,0.0,24.25,89.25
8162,Caddy,Volkswagen,2000.0,0.0,0.0,111.52941176470587,114.0,0.0,0.0,0.0,0.0,24.125,88.11979166666666
6702,Panamera,Porsche,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,24.125,87.5
5794,2 Series,BMW,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,24.125,95.375
7295,Murano,Nissan,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.39999999999998,24.0,87.35416666666666
1630,Corsa,Opel,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,22.5,24.0,89.73611111111111
7348,Transit,Ford,2004.0,0.0,2.206896551724138,0.0,0.0,0.0,0.0,0.0,0.0,24.0,162.75
1634,Ceed,Kia,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,107.625
2473,3-Series,BMW,1998.0,0.0,2.5945945945945947,0.0,0.0,0.0,0.0,0.0,0.0,24.0,151.375
5480,Outlander,Mitsubishi,2007.0,0.0,2.4050632911392404,0.0,0.0,0.0,0.0,0.0,0.0,23.75,155.75
2028,Tarraco,SEAT,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,23.75,91.0
8008,Courier,Ford,2020.0,0.0,11.5,4.857142857142857,4.5,4.090909090909091,3.923076923076923,0.0,0.0,23.625,122.5
1075,Megane,Renault,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5,46.0,23.625,89.25
2729,Astra,Vauxhall,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,64.87912087912088,33.0,23.625,90.03385416666666
7422,Partner,Peugeot,2002.0,0.0,37.8,0.0,0.0,0.0,0.0,0.0,0.0,23.625,91.0
7574,Montana,Hyundai,2017.0,0.0,8.875,22.588235294117645,31.0,0.0,0.0,0.0,0.0,23.625,102.11979166666666
8399,Transporter,Volkswagen,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,23.5,87.5
7996,ZX,Nissan,2014.0,0.0,9.666666666666666,6.714285714285714,6.25,0.0,4.428571428571429,0.0,0.0,23.5,114.625
1129,QASHQAI,Nissan,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.714285714285715,23.375,92.75
8021,Citan 109 Cdi,Mercedes-Benz,2013.0,0.0,68.0,104.0,27.0,14.25,12.0,0.0,0.0,23.25,96.578125
8305,Transit,Ford,2003.0,0.0,0.0,0.0,0.0,38.5,27.25,0.0,0.0,23.25,91.875
3532,2 Series,BMW,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,0.0,23.25,93.625
7973,Canter,Mitsubishi,2008.0,0.0,18.5,33.0,20.5,12.6,72.0,0.0,0.0,23.25,95.52083333333334
2997,Toledo,SEAT,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,23.125,88.8125
3494,Astra,Opel,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,4.611111111111111,5.05,23.0,119.875
7994,Aqua,Toyota,2017.0,0.0,9.666666666666666,8.714285714285714,41.14285714285714,11.333333333333334,9.6,0.0,0.0,23.0,102.63020833333333
8356,A6,Audi,1998.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,23.0,88.375
7446,Twingo,Renault,2014.0,0.0,337.84615384615387,0.0,0.0,0.0,0.0,0.0,0.0,22.875,87.09895833333334
7445,Jimny,Suzuki,2004.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,22.875,87.28125
608,Micra,Nissan,2019.0,891.4285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75,86.65052083333333
7969,E-Pace,Jaguar,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,22.75,87.5
8315,XC90,Volvo,2004.0,0.0,0.0,0.0,0.0,70.58823529411764,66.0,0.0,0.0,22.75,88.99479166666666
2515,Crossland X,Opel,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,62.18181818181818,35.333333333333336,22.75,90.31944444444446
607,i30,Hyundai,2008.0,813.913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75,86.6529513888889
7873,Passo,Toyota,2014.0,0.0,16.5,37.199999999999996,43.0,42.0,0.0,0.0,0.0,22.75,92.60416666666666
7754,Grand Espace,Renault,2005.0,0.0,9.5,24.0,0.0,12.8,0.0,0.0,0.0,22.75,100.58854166666666
8036,Sedona,Kia,2006.0,0.0,24.0,11.0,9.75,7.0,5.777777777777778,0.0,0.0,22.625,107.04166666666667
7951,Renault,Renault,2004.0,0.0,44.0,11.166666666666666,10.0,0.0,0.0,0.0,0.0,22.625,98.875
1866,3008,Peugeot,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,141.8181818181818,113.93188854489165,22.5,87.90924479166667
4424,C3,Citroen,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,22.5,88.375
8147,Mini,MINI,2009.0,0.0,0.0,43.5,31.0,0.0,0.0,0.0,0.0,22.5,91.0
8357,Nemo,Citroen,2008.0,0.0,0.0,0.0,0.0,0.0,187.82608695652172,0.0,0.0,22.5,87.46354166666666
6618,Transporter,Volkswagen,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,89.5,0.0,22.375,88.375
4627,E-Tron,Audi,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,21.81818181818182,79.5,22.375,89.17708333333334
7875,Montana,Hyundai,2018.0,0.0,9.285714285714286,9.363636363636363,26.666666666666668,0.0,0.0,0.0,0.0,22.25,102.703125
4908,Aygo,Toyota,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,39.0,22.125,90.125
4442,XF,Jaguar,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.14285714285714,22.0,87.390625
3422,500,Fiat,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,22.0,87.5
7830,Baleno,Suzuki,2019.0,0.0,5.846153846153846,5.882352941176471,0.0,0.0,0.0,0.0,0.0,22.0,112.875
8216,N,Audi,2010.0,0.0,0.0,0.0,74.28571428571429,27.5,0.0,0.0,0.0,21.875,90.890625
7934,ION,Peugeot,2017.0,0.0,4.8,4.428571428571429,4.333333333333333,0.0,0.0,0.0,0.0,21.875,120.75
1871,Corolla,Toyota,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,13.461538461538462,0.0,21.875,98.0
609,X5,BMW,2017.0,878.0487804878048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.875,86.64991319444444
2071,C4 GRAND PICASSO,Citroen,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,62.11764705882353,65.0,21.75,88.99479166666666
1703,Ceed,Kia,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.43243243243245,21.625,87.29947916666666
8185,Rodeo,Isuzu,2010.0,0.0,0.0,30.0,0.0,11.4,12.285714285714286,0.0,0.0,21.625,98.0
7885,306,Peugeot,1995.0,0.0,6.2,0.0,18.0,9.75,9.0,0.0,0.0,21.625,105.0
8316,One,MINI,2009.0,0.0,0.0,0.0,0.0,16.333333333333332,155.3684210526316,0.0,0.0,21.5,89.94270833333334
3439,V60,Volvo,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,21.5,88.375
2407,Santa-FE,Hyundai,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.26315789473685,21.5,87.31770833333334
2961,Xc60,Volvo,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.333333333333336,21.5,89.25
7837,Caravelle,Volkswagen,2016.0,0.0,14.8,10.777777777777779,0.0,0.0,0.0,0.0,0.0,21.375,98.875
7476,155,Alfa Romeo,1997.0,0.0,85.5,0.0,0.0,0.0,0.0,0.0,0.0,21.375,88.375
8025,Horizon Se,Peugeot,2015.0,0.0,2.142857142857143,2.8181818181818183,2.75,2.8666666666666667,2.8823529411764706,0.0,0.0,21.375,140.875
7957,PRIUS +,Toyota,2012.0,0.0,21.0,12.333333333333334,0.0,0.0,54.0,0.0,0.0,21.25,94.5
8359,Mini,Mini,2005.0,0.0,0.0,0.0,0.0,0.0,270.4,0.0,0.0,21.125,87.171875
610,Partner Tepee,Peugeot,2015.0,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,87.171875
8183,Felicia,Skoda,2015.0,0.0,0.0,31.0,18.0,9.4,7.571428571428571,0.0,0.0,20.875,99.75
2818,C4 Picasso,Citroen,2014.0,0.0,0.6379310344827587,0.0,0.0,0.0,0.0,35.07692307692308,0.0,20.875,290.0989583333333
4173,T-Cross,Volkswagen,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,20.875,95.375
8026,CLA - Class,Mercedes-Benz,2013.0,0.0,360.0,39.333333333333336,0.0,0.0,204.0,0.0,0.0,20.875,89.43229166666666
7769,Doblo,Fiat,2004.0,0.0,91.0,528.0,61.714285714285715,0.0,0.0,0.0,0.0,20.875,88.30208333333334
8169,Xc40,Volvo,2020.0,0.0,0.0,66.0,0.0,20.2,0.0,0.0,0.0,20.875,91.875
2619,Mokka,Opel,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.666666666666664,20.875,89.25
8182,Idea,Fiat,2004.0,0.0,0.0,38.0,0.0,13.0,65.73913043478261,0.0,0.0,20.75,92.71354166666666
8360,S80,Volvo,2011.0,0.0,0.0,0.0,0.0,0.0,232.94117647058823,0.0,0.0,20.625,87.24479166666666
7645,Lancer,Mitsubishi,2015.0,0.0,7.75,13.333333333333334,0.0,0.0,0.0,0.0,0.0,20.5,103.25
7889,Fox,Volkswagen,2011.0,0.0,10.0,40.0,0.0,360.0,49.0,0.0,0.0,20.5,93.66145833333334
7954,2 Series Active Tourer,BMW,2020.0,0.0,7.166666666666667,5.6,0.0,4.571428571428571,0.0,0.0,0.0,20.375,112.875
7498,428,AC,2000.0,0.0,10.1875,0.0,0.0,0.0,0.0,0.0,0.0,20.375,100.625
6404,Citigo,Skoda,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,24.75,20.375,91.875
8203,I30,Hyundai,2007.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,20.25,88.375
2830,Corsa,Opel,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,20.25,89.25
1289,Fluence,Renault,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,20.25,87.5
7932,F- PACE,Jaguar,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,19.0,20.125,93.625
4487,Berlingo,Citroen,2010.0,0.0,0.6939655172413793,0.0,0.0,0.0,0.0,0.0,0.0,20.125,289.625
611,B-Class,Mercedes-Benz,2013.0,779.2941176470589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.125,86.65082465277777
8172,Sharan,Volkswagen,2003.0,0.0,0.0,56.0,0.0,21.0,0.0,0.0,0.0,20.125,91.875
8317,Trafic,Renault,2014.0,0.0,0.0,0.0,0.0,84.0,55.5,0.0,0.0,20.0,88.88541666666666
3365,i20,Hyundai,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,35.45433561591137,0.0,20.0,90.57374131944444
1482,Discovery,Land Rover,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,20.0,88.375
8033,Toledo,Seat,2016.0,0.0,52.8,10.5,9.4,7.5,0.0,0.0,0.0,20.0,101.68229166666666
